,user_id,first_order_dt,last_order_dt,first_device,first_region,first_partner,first_genre,total_orders,avg_revenue_rub,avg_tickets,avg_days_between,is_two,is_five
8107,5dfe358d78d8a55,2024-10-20,2024-10-20,mobile,Яблоневская область,Лучшие билеты,другое,3,55.900000000000006,2.3333333333333335,0.0,1,0
8108,5e072314126f267,2024-07-30,2024-09-26,desktop,Каменевский регион,Билеты без проблем,другое,2,845.48,3.5,58.0,1,0
8109,5e07d4ec48d1d95,2024-10-12,2024-10-12,mobile,Каменевский регион,Мой билет,концерты,1,1097.74,3.0,,0,0
8110,5e0dd9c97d73cfd,2024-09-21,2024-10-18,mobile,Каменевский регион,Яблоко,театр,2,895.2049999999999,3.0,27.0,1,0
8111,5e1135d2b4e76ee,2024-07-15,2024-10-22,mobile,Широковская область,Билеты без проблем,другое,5,89.744,2.6,24.75,1,1
8112,5e15f126af2a5c5,2024-09-22,2024-09-22,mobile,Североярская область,Мой билет,стендап,3,307.3866666666667,2.6666666666666665,0.0,1,0
8113,5e23729a4fab0ef,2024-07-30,2024-07-30,mobile,Яблоневская область,Мой билет,другое,2,352.15,2.0,0.0,1,0
8114,5e23e076cec00c7,2024-06-01,2024-07-10,mobile,Североярская область,Лучшие билеты,театр,2,480.8,3.0,39.0,1,0
8115,5e27de8d774c333,2024-06-06,2024-10-19,desktop,Верхоречная область,Цвет и билет,концерты,8,773.2686901725,3.375,19.285714285714285,1,1
8116,5e286b7af7b052e,2024-09-19,2024-09-19,mobile,Медовская область,Лови билет!,другое,1,9.26,1.0,,0,0
8117,5e2952ec1cc6e15,2024-10-09,2024-10-09,mobile,Травяная область,Весь в билетах,театр,1,788.98,3.0,,0,0
8118,5e2af1a3513f14d,2024-07-18,2024-07-18,mobile,Североярская область,Лови билет!,концерты,1,41.78,2.0,,0,0
8119,5e2b4b3c24836c4,2024-09-20,2024-09-20,mobile,Каменевский регион,За билетом!,концерты,1,586.12,6.0,,0,0
8120,5e2d85bad991540,2024-10-27,2024-10-27,mobile,Каменевский регион,Билеты без проблем,другое,1,310.59,3.0,,0,0
8121,5e2fb72d5f7966f,2024-07-16,2024-10-31,desktop,Каменевский регион,Прачечная,концерты,13,659.5438461538462,3.0,8.916666666666666,1,1
8122,5e37225ab8a4758,2024-06-29,2024-10-18,mobile,Солнечнореченская область,Яблоко,другое,9,381.43555555555554,2.111111111111111,13.875,1,1
8123,5e3735afaf84692,2024-08-20,2024-08-20,mobile,Каменевский регион,Мой билет,концерты,1,600.74,2.0,,0,0
8124,5e38501a601d108,2024-06-16,2024-06-16,mobile,Озернинский край,Билеты в руки,театр,1,822.73,4.0,,0,0
8125,5e3930e1f68c075,2024-10-25,2024-10-25,mobile,Светополянский округ,Лучшие билеты,другое,4,8.34,2.25,0.0,1,0
8126,5e3ab814a839b5f,2024-10-09,2024-10-09,mobile,Каменевский регион,Мой билет,концерты,1,4545.16,5.0,,0,0
8127,5e3e73e02ab2c38,2024-08-23,2024-08-23,mobile,Североярская область,Яблоко,театр,1,1129.3,2.0,,0,0
8128,5e42aeac9d9cd9f,2024-06-19,2024-06-19,mobile,Каменевский регион,Радио ticket,другое,1,753.51,3.0,,0,0
8129,5e43845ec62255b,2024-07-05,2024-10-07,mobile,Верхоречная область,Билеты без проблем,концерты,3,935.7153881833333,2.6666666666666665,47.0,1,0
8130,5e43c24953807bb,2024-07-07,2024-07-07,mobile,Каменевский регион,Билеты в руки,концерты,1,1804.36,3.0,,0,0
8131,5e4586aa236b347,2024-06-16,2024-06-16,mobile,Североярская область,Билеты без проблем,концерты,2,848.2249999999999,2.0,0.0,1,0
8132,5e4f56199e05029,2024-10-31,2024-10-31,mobile,Каменевский регион,Мой билет,концерты,3,55.77333333333333,1.3333333333333333,0.0,1,0
8133,5e50c62805d4523,2024-07-05,2024-10-31,desktop,Тепляковская область,Мой билет,концерты,30,195.58739373600002,2.3666666666666667,4.068965517241379,1,1
8134,5e567a92b10256d,2024-10-19,2024-10-31,mobile,Зоринский регион,Билеты без проблем,другое,5,83.818,2.4,3.0,1,1
8135,5e5c3f135ebb5cd,2024-09-04,2024-09-04,desktop,Верхоречная область,Билеты без проблем,другое,1,71.3569948,3.0,,0,0
8136,5e5d3f4744f5e97,2024-08-02,2024-08-02,mobile,Североярская область,Лови билет!,театр,1,798.21,3.0,,0,0
8137,5e5e88a94c56e22,2024-06-06,2024-10-12,mobile,Солнечнореченская область,Лучшие билеты,другое,11,465.0309634818181,3.0,12.8,1,1
8138,5e5f5e0576fde3d,2024-06-22,2024-10-06,mobile,Каменевский регион,Билеты без проблем,концерты,6,356.51500000000004,2.1666666666666665,21.2,1,1
8139,5e600acd70f986f,2024-10-18,2024-10-18,desktop,Лугоградская область,Билеты без проблем,концерты,1,1152.07,4.0,,0,0
8140,5e601d3b433fcdb,2024-06-14,2024-09-18,mobile,Солнечнореченская область,Облачко,концерты,14,356.3735714285713,2.2857142857142856,7.384615384615385,1,1
8141,5e66a197627e3ba,2024-06-06,2024-10-19,mobile,Каменевский регион,Билеты в руки,стендап,24,367.26000000000016,3.0,5.869565217391305,1,1
8142,5e6d0435a31345e,2024-07-17,2024-07-17,mobile,Речиновская область,Билеты в руки,другое,1,233.93,4.0,,0,0
8143,5e6fcae4ad2e6c9,2024-06-11,2024-06-12,mobile,Североярская область,Лучшие билеты,другое,3,56.85333333333333,1.3333333333333333,0.5,1,0
8144,5e737897694a065,2024-08-20,2024-10-19,mobile,Каменевский регион,Лови билет!,спорт,2,332.28499999999997,2.0,60.0,1,0
8145,5e73d6b56b797e7,2024-08-25,2024-10-22,mobile,Травяная область,Лови билет!,другое,2,328.5,2.5,58.0,1,0
8146,5e77c6f57908a3f,2024-07-03,2024-07-27,mobile,Каменевский регион,Билеты без проблем,стендап,3,270.45666666666665,1.6666666666666667,12.0,1,0
8147,5e78240e49b679e,2024-08-03,2024-08-03,mobile,Каменевский регион,Облачко,концерты,1,757.1,3.0,,0,0
8148,5e7ded9a2c9d7a9,2024-09-25,2024-09-25,mobile,Малиновоярский округ,Мой билет,концерты,4,1203.38,3.0,0.0,1,0
8149,5e7ed6b3897c619,2024-06-06,2024-06-06,mobile,Каменевский регион,За билетом!,другое,3,848.79,3.3333333333333335,0.0,1,0
8150,5e7f6b576bf5225,2024-07-05,2024-10-28,mobile,Каменевский регион,Билеты без проблем,концерты,12,532.0466666666666,2.5833333333333335,10.454545454545455,1,1
8151,5e87726adee774e,2024-08-03,2024-09-04,mobile,Североярская область,Облачко,концерты,2,510.24,2.5,32.0,1,0
8152,5e88d9c87a78b32,2024-09-07,2024-09-07,mobile,Шанырский регион,Билеты без проблем,другое,1,0.0,2.0,,0,0
8153,5e8b9ae3751f192,2024-08-12,2024-08-12,mobile,Североярская область,Билеты в руки,концерты,1,114.82,3.0,,0,0
8154,5e94ceb45eadaf3,2024-08-05,2024-08-05,mobile,Малиновоярский округ,Мир касс,концерты,1,613.17,2.0,,0,0
8155,5e94e92b5d72271,2024-07-11,2024-10-22,mobile,Североярская область,Билеты в руки,концерты,27,613.6977777777778,2.814814814814815,3.9615384615384617,1,1
8156,5e97ce51fcacfa9,2024-07-28,2024-10-15,mobile,Ветренский регион,Мой билет,концерты,12,644.9033333333333,2.3333333333333335,7.181818181818182,1,1
8157,5e9fb4756222f0d,2024-06-01,2024-10-20,mobile,Каменевский регион,Билеты без проблем,концерты,19,63.49894736842106,2.736842105263158,7.833333333333333,1,1
8158,5ea13529f1bb85c,2024-08-05,2024-08-05,mobile,Яблоневская область,Весь в билетах,концерты,4,1231.44,2.5,0.0,1,0
8159,5ea537d075d91d8,2024-06-02,2024-09-10,mobile,Малиновоярский округ,Show_ticket,концерты,4,633.375,3.0,33.333333333333336,1,0
8160,5ea637779482a3a,2024-06-28,2024-06-28,mobile,Медовская область,Восьмёрка,другое,1,755.22,2.0,,0,0
8161,5ea6bd1a8ea9875,2024-10-19,2024-10-20,mobile,Медовская область,Лови билет!,концерты,3,373.3366666666666,2.0,0.5,1,0
8162,5ea758bd8352fcd,2024-06-04,2024-10-26,mobile,Чистогорская область,Билеты в руки,концерты,7,468.0657142857143,2.0,24.0,1,1
8163,5ea97cfba1a3e26,2024-10-12,2024-10-12,mobile,Североярская область,Лови билет!,другое,1,0.0,4.0,,0,0
8164,5eaabe875b20fad,2024-09-30,2024-09-30,mobile,Североярская область,Мой билет,концерты,1,426.47,2.0,,0,0
8165,5eb02e63ff08f0a,2024-06-27,2024-10-04,desktop,Каменевский регион,Мой билет,концерты,2,553.66,2.5,99.0,1,0
8166,5eb41a38125a807,2024-07-14,2024-09-28,mobile,Каменевский регион,Облачко,стендап,6,708.09,2.3333333333333335,15.2,1,1
8167,5eb4f4481f1833e,2024-08-26,2024-09-10,mobile,Верхоречная область,Билеты без проблем,другое,4,583.4855401225001,2.25,5.0,1,0
8168,5eb830958e29385,2024-06-08,2024-10-30,mobile,Каменевский регион,Билеты без проблем,стендап,34,230.20558823529402,3.2058823529411766,4.363636363636363,1,1
8169,5eccb8ef2afaeaa,2024-10-10,2024-10-27,mobile,Сосновская область,Билеты в руки,театр,3,285.92333333333335,2.0,8.5,1,0
8170,5eccf59ec28599d,2024-09-15,2024-09-15,mobile,Озернинский край,Мой билет,стендап,1,1296.8,4.0,,0,0
8171,5ed185d5bddbe12,2024-09-19,2024-09-22,mobile,Североярская область,Лучшие билеты,театр,7,1418.2957142857142,3.0,0.5,1,1
8172,5ed1c84da4b533c,2024-10-02,2024-10-26,mobile,Каменевский регион,Быстробилет,концерты,18,816.9633333333333,1.8333333333333333,1.411764705882353,1,1
8173,5ed263b4b48880f,2024-09-28,2024-09-28,mobile,Озернинский край,Облачко,концерты,3,711.11,2.6666666666666665,0.0,1,0
8174,5ed71bc7d9818a7,2024-08-16,2024-08-16,mobile,Горицветская область,Мой билет,концерты,6,521.755,2.1666666666666665,0.0,1,1
8175,5edbb437c39aaf6,2024-07-12,2024-07-12,mobile,Травяная область,Лови билет!,другое,2,170.22,2.0,0.0,1,0
8176,5eddbc64f9e3818,2024-08-04,2024-09-10,desktop,Солнечноземская область,Билеты в руки,театр,17,33.521176470588244,1.6470588235294117,2.3125,1,1
8177,5edddf27193d021,2024-07-05,2024-10-29,mobile,Каменевский регион,Прачечная,театр,10,315.81899999999996,3.1,12.88888888888889,1,1
8178,5ede7158f13b27c,2024-07-07,2024-07-07,desktop,Медовская область,Облачко,концерты,3,399.5233333333333,1.6666666666666667,0.0,1,0
8179,5ee8569ae408454,2024-10-11,2024-10-11,mobile,Североозёрский округ,Билеты в руки,концерты,1,454.82,2.0,,0,0
8180,5ee8a25e81ac952,2024-09-22,2024-09-22,mobile,Североярская область,Лови билет!,театр,1,710.67,4.0,,0,0
8181,5eea45b69bfda1a,2024-10-26,2024-10-26,mobile,Каменевский регион,Мой билет,стендап,2,548.4,1.0,0.0,1,0
8182,5eec811524951ac,2024-09-21,2024-09-21,mobile,Глиногорская область,Билеты без проблем,концерты,1,414.0,2.0,,0,0
8183,5ef454447078b65,2024-06-15,2024-10-31,mobile,Шанырский регион,Мой билет,концерты,2,738.354099735,3.0,138.0,1,0
8184,5efa1f365614454,2024-06-12,2024-06-12,mobile,Ягодиновская область,Билеты в руки,концерты,1,951.74,4.0,,0,0
8185,5efc9d63c63cbef,2024-08-01,2024-08-01,mobile,Каменевский регион,Быстробилет,концерты,2,635.7850000000001,3.5,0.0,1,0
8186,5f0000c334aa6ce,2024-06-18,2024-10-26,mobile,Североярская область,Облачко,другое,25,510.5400000000001,2.8,5.416666666666667,1,1
8187,5f078bc08333d87,2024-06-11,2024-06-11,mobile,Верхоречная область,Мой билет,концерты,1,1752.2811593600002,2.0,,0,0
8188,5f0b0e64abd6c6f,2024-06-06,2024-06-06,mobile,Светополянский округ,Лови билет!,театр,1,165.14,4.0,,0,0
8189,5f0c9429df2606f,2024-10-23,2024-10-29,desktop,Каменевский регион,Весь в билетах,другое,5,859.2120000000001,2.8,1.5,1,1
8190,5f1159bcc1af27b,2024-09-05,2024-09-05,mobile,Озернинский край,Весь в билетах,концерты,1,960.84,2.0,,0,0
8191,5f11ee10ea872af,2024-09-04,2024-09-04,mobile,Речиновская область,Весь в билетах,концерты,1,1643.84,4.0,,0,0
8192,5f13cf88ad82806,2024-07-14,2024-09-20,mobile,Озернинский край,Весь в билетах,концерты,3,1776.8933333333334,4.666666666666667,34.0,1,0
8193,5f243409b007af7,2024-07-09,2024-07-09,mobile,Каменевский регион,Билеты без проблем,другое,1,18.22,1.0,,0,0
8194,5f258552cdd338d,2024-06-11,2024-10-29,desktop,Каменевский регион,Весь в билетах,стендап,8,730.33125,2.875,20.0,1,1
8195,5f274c14233d915,2024-08-07,2024-08-07,mobile,Североярская область,Мой билет,другое,1,945.87,3.0,,0,0
8196,5f31f42083328df,2024-07-24,2024-10-13,mobile,Североярская область,Облачко,стендап,5,849.9279999999999,3.2,20.25,1,1
8197,5f36181396a0c90,2024-09-13,2024-10-10,mobile,Лесодальний край,Билеты без проблем,концерты,6,978.7333333333335,2.6666666666666665,5.4,1,1
8198,5f38c0ebae0d0fd,2024-08-09,2024-08-09,mobile,Североярская область,Билеты без проблем,концерты,1,488.25,1.0,,0,0
8199,5f3def519f16a34,2024-06-05,2024-06-05,mobile,Каменевский регион,Быстрый кассир,концерты,1,1117.6,3.0,,0,0
